plate,mjd,fiber,orig_label,corrected_label(-1:followup_-2:bal_-3:subdla)
4802,55652,798,0,0
4754,55649,80,0,0
4202,55445,212,0,0
4614,55604,388,0,0
3835,55570,840,0,0
4389,55539,816,0,0
4729,55626,768,0,0
3959,55679,656,0,0
4858,55686,512,0,0
4184,55450,624,0,0
4504,55571,680,0,0
3947,55332,114,0,0
4315,55503,470,0,0
3656,55241,692,0,0
4613,55591,338,0,0
5065,55739,210,0,0
3657,55244,578,0,0
4997,55738,894,0,0
4236,55479,554,0,0
4447,55542,92,0,0
4613,55591,52,0,0
3765,55508,672,0,0
3818,55532,850,0,0
4694,55649,208,0,0
4777,55707,674,0,0
4635,55615,227,0,0
3872,55382,922,0,0
3673,55178,970,0,0
4802,55652,910,0,0
3837,55572,120,0,0
3978,55330,856,0,0
4287,55483,152,0,0
4193,55476,942,0,0
3792,55212,178,0,0
4214,55451,820,0,0
4204,55470,728,0,0
4366,55536,46,0,0
4719,55736,874,0,0
4234,55478,560,0,0
4046,55605,952,0,0
4754,55649,926,0,0
3821,55535,42,0,0
3978,55330,914,0,0
3930,55332,314,0,0
4704,55681,910,0,0
4886,55737,330,0,0
4341,55538,54,0,0
4801,55653,704,0,0
4569,55631,488,0,0
4078,55358,251,0,0
4306,55584,196,0,0
3770,55234,876,0,0
4635,55615,50,0,0
4073,55663,658,0,0
3974,55320,120,0,0
4786,55651,210,0,0
4492,55565,250,0,0
4307,55531,270,0,0
4852,55689,210,0,0
4889,55709,762,0,0
4751,55646,8,0,0
4277,55506,26,0,0
4775,55708,802,0,0
4210,55444,759,0,0
4760,55656,918,0,0
4654,55659,712,0,0
4570,55623,810,0,0
4992,55723,80,0,0
4508,55600,724,0,0
3815,55537,430,0,0
4803,55734,788,0,0
4836,55689,510,0,0
3826,55563,891,0,0
4316,55505,916,0,0
4623,55621,230,0,0
4635,55615,731,0,0
4561,55614,740,0,0
4239,55458,716,0,0
4401,55510,186,0,0
4987,55746,160,0,0
4712,55738,352,0,0
4058,55358,762,0,0
4727,55693,66,0,0
4736,55631,941,0,0
4353,55532,698,0,0
4611,55603,274,0,0
4881,55733,260,0,0
3792,55212,660,0,0
4624,55654,972,0,0
4229,55501,733,0,0
4632,55644,10,0,0
3968,55590,468,0,0
4480,55591,336,0,0
4777,55707,332,0,0
4204,55470,52,0,0
4966,55712,60,0,0
4073,55663,28,0,0
3971,55322,520,0,0
4861,55710,528,0,0
3951,55681,180,0,0
3836,55302,556,0,0
4084,55447,640,0,0
3673,55178,74,0,0
3831,55543,64,0,0
4752,55653,84,0,0
4885,55735,64,0,0
4997,55738,144,0,0
3765,55508,998,0,0
4308,55565,548,0,0
4559,55597,768,0,0
3827,55565,78,0,0
4311,55506,854,0,0
4620,55652,418,0,0
3952,55330,840,0,0
3662,55182,814,0,0
4388,55536,951,0,0
4571,55629,334,0,0
3979,55597,6,0,0
4453,55535,943,0,0
4195,55452,395,0,0
3985,55320,724,0,0
4558,55569,450,0,0
4499,55572,256,0,0
5029,55750,386,0,0
5003,55715,268,0,0
4043,55630,784,0,0
4736,55631,754,0,0
3663,55176,566,0,0
3868,55360,764,0,0
4046,55605,536,0,0
3755,55504,436,0,0
3878,55361,220,0,0
4081,55365,592,0,0
4497,55564,813,0,0
4622,55629,726,0,0
4205,55454,714,0,0
4560,55575,218,0,0
4755,55660,342,0,0
4755,55660,406,0,0
4316,55505,544,0,0
4658,55592,522,0,0
4808,55705,924,0,0
4893,55709,20,0,0
5014,55717,32,0,0
3590,55201,284,0,0
4803,55734,196,0,0
4241,55450,546,0,0
4737,55630,760,0,0
3955,55678,956,0,0
3947,55332,56,0,0
4293,55509,752,0,0
4729,55626,668,0,0
3700,55542,620,0,0
4224,55481,196,0,0
3863,55280,298,0,0
4010,55350,616,0,0
4479,55592,412,0,0
4573,55587,79,0,0
3808,55513,64,0,0
4624,55654,459,0,0
4865,55713,876,0,0
3940,55327,976,0,0
4446,55589,824,0,0
4553,55584,348,0,0
4084,55447,656,0,0
4450,55540,558,0,0
4560,55575,330,0,0
4649,55621,484,0,0
3965,55302,498,0,0
4489,55545,922,0,0
4885,55735,164,0,0
3671,55483,706,0,0
4783,55652,928,0,0
3810,55531,226,0,0
4862,55685,450,0,0
4631,55617,444,0,0
3937,55352,166,0,0
4199,55481,712,0,0
4316,55505,668,0,0
4218,55479,592,0,0
4719,55736,398,0,0
4074,55679,462,0,0
4500,55543,294,0,0
4694,55649,548,0,0
4294,55500,12,0,0
4508,55600,654,0,0
3845,55323,977,0,0
4304,55506,168,0,0
3869,55273,756,0,0
4993,55738,34,0,0
4567,55589,910,0,0
3931,55350,562,0,0
4563,55617,28,0,0
4858,55686,166,0,0
4803,55734,668,0,0
4735,55651,470,0,0
3871,55307,626,0,0
4082,55367,69,0,0
4228,55484,344,0,0
3791,55501,172,0,0
3684,55246,512,0,0
4794,55647,718,0,0
4009,55648,814,0,0
4557,55588,400,0,0
4737,55630,872,0,0
4631,55617,42,0,0
4878,55710,540,0,0
4620,55652,963,0,0
4804,55679,268,0,0
3861,55274,154,0,0
4480,55591,684,0,0
4077,55361,354,0,0
3878,55361,140,0,0
3870,55273,150,0,0
4507,55564,784,0,0
4491,55570,130,0,0
4444,55538,228,0,0
4499,55572,836,0,0
4633,55620,250,0,0
4699,55684,866,0,0
3968,55590,660,0,0
4031,55604,520,0,0
4201,55443,536,0,0
4057,55357,194,0,0
4204,55470,900,0,0
4231,55444,756,0,0
4700,55709,726,0,0
4876,55679,70,0,0
4690,55653,182,0,0
3973,55323,676,0,0
5001,55719,430,0,0
4402,55514,568,0,0
4496,55544,116,0,0
4901,55711,330,0,0
4693,55632,674,0,0
4261,55503,834,0,0
4955,55750,768,0,0
4649,55621,818,0,0
4070,55681,760,0,0
4209,55478,172,0,0
4620,55652,860,0,0
4878,55710,442,0,0
4088,55451,784,0,0
4050,55599,784,0,0
4711,55737,466,0,0
3861,55274,922,0,0
3983,55603,482,0,0
4571,55629,184,0,0
4854,55685,794,0,0
3657,55244,420,0,0
4777,55707,814,0,0
4662,55590,730,0,0
4424,55532,780,0,0
4441,55532,458,0,0
4774,55659,546,0,0
3925,55338,490,0,0
4088,55451,156,0,0
4470,55587,280,0,0
3973,55323,40,0,0
4290,55527,194,0,0
3966,55571,884,0,0
5041,55749,256,0,0
4184,55450,938,0,0
4030,55634,564,0,0
4267,55484,528,0,0
4876,55679,828,0,0
4507,55564,396,0,0
4216,55477,940,0,0
3936,55302,384,0,0
4896,55712,578,0,0
4726,55712,205,0,0
4232,55447,520,0,0
3833,55290,706,0,0
4711,55737,606,0,0
4997,55738,155,0,0
4569,55631,630,0,0
3840,55574,802,0,0
4053,55591,53,0,0
3691,55274,798,0,0
3606,55182,872,0,0
4992,55723,765,0,0
4621,55649,246,0,0
3696,55277,90,0,0
4045,55622,732,0,0
3937,55352,726,0,0
4185,55469,752,0,0
4319,55507,948,0,0
3866,55623,404,0,0
4350,55556,710,0,0
4719,55736,538,0,0
4631,55617,770,0,0
4715,55653,486,0,0
4574,55621,848,0,0
3790,55208,178,0,0
4084,55447,120,0,0
3975,55321,192,0,0
4277,55506,670,0,0
4075,55352,778,0,0
3984,55333,940,0,0
3680,55210,576,0,0
4628,55646,522,0,0
4997,55738,386,0,0
4032,55333,896,0,0
4704,55681,930,0,0
4480,55591,812,0,0
3938,55328,728,0,0
4862,55685,530,0,0
4096,55501,589,0,0
4458,55536,694,0,0
4089,55470,176,0,0
3985,55320,372,0,0
4239,55458,286,0,0
4223,55451,534,0,0
3783,55246,144,0,0
4610,55621,280,0,0
4574,55621,34,0,0
3843,55278,276,0,0
4215,55471,837,0,0
4562,55570,203,0,0
4734,55646,618,0,0
4206,55471,684,0,0
3836,55302,307,0,0
4571,55629,182,0,0
4088,55451,850,0,0
3755,55504,218,0,0
4065,55368,882,0,0
4014,55630,434,0,0
4209,55478,580,0,0
4560,55575,838,0,0
3781,55243,666,0,0
5066,55749,662,0,0
3979,55597,621,1,0
4836,55689,570,0,0
4239,55458,288,0,0
4575,55590,990,0,0
3850,55575,744,0,0
4216,55477,608,0,0
4501,55590,324,0,0
4749,55633,428,0,0
4022,55352,976,0,0
3971,55322,12,0,0
3683,55178,602,0,0
4228,55484,416,0,0
3775,55207,358,0,0
4276,55505,438,0,0
4699,55684,512,0,0
4997,55738,964,0,0
4031,55604,670,0,0
4081,55365,478,0,0
4631,55617,108,0,0
4279,55508,158,0,0
3813,55532,642,0,0
4576,55592,930,0,0
3826,55563,790,0,0
3792,55212,764,0,0
3977,55335,774,0,0
3784,55269,622,0,0
4574,55621,647,0,0
4615,55618,373,0,0
5036,55751,182,0,0
3791,55501,654,0,0
3828,55539,400,0,0
4186,55691,288,0,0
4047,55352,206,0,0
4750,55630,286,1,0
3926,55327,282,0,0
3781,55243,794,0,0
3934,55336,999,0,0
4752,55653,982,0,0
4211,55446,388,0,0
3773,55240,638,0,0
3811,55538,295,0,0
3755,55504,664,0,0
4953,55749,17,0,0
4229,55501,357,0,0
3934,55336,496,0,0
3677,55205,562,0,0
4182,55446,314,0,0
4017,55329,592,0,0
3776,55209,821,0,0
3675,55183,328,0,0
4650,55648,122,0,0
3669,55481,624,0,0
4863,55688,528,0,0
4019,55363,774,0,0
3822,55544,642,0,0
5001,55719,328,0,0
4783,55652,26,0,0
4876,55679,6,0,0
4486,55588,591,0,0
4775,55708,964,0,0
3695,55212,706,0,0
4442,55532,888,0,0
4654,55659,423,0,0
4800,55674,666,0,0
3672,55484,250,0,0
4778,55706,752,0,0
4178,55653,74,0,0
3776,55209,888,0,0
4852,55689,88,0,0
4562,55570,796,0,0
4499,55572,266,0,0
4455,55539,477,0,0
4886,55737,440,0,0
4005,55325,900,0,0
3837,55572,910,0,0
4716,55738,148,0,0
4206,55471,306,0,0
4804,55679,231,0,0
3827,55565,278,0,0
5067,55751,686,0,0
4230,55483,350,0,0
4217,55478,598,0,0
4272,55509,186,0,0
3694,55209,48,0,0
4562,55570,296,0,0
4690,55653,674,0,0
4707,55653,50,0,0
4222,55444,722,0,0
4559,55597,68,0,0
4649,55621,800,0,0
4372,55541,895,0,0
4632,55644,22,0,0
5141,55746,667,0,0
4709,55720,768,0,0
4215,55471,400,0,0
4401,55510,102,0,0
4004,55321,992,0,0
4856,55712,600,0,0
4856,55712,244,0,0
4702,55618,356,0,0
4315,55503,975,0,0
4446,55589,134,0,0
4020,55332,712,0,0
4264,55506,481,0,0
4480,55591,976,0,0
4222,55444,980,0,0
4793,55648,81,0,0
4489,55545,824,0,0
4890,55741,194,0,0
3784,55269,450,0,0
4060,55359,940,0,0
4446,55589,120,0,0
4206,55471,754,0,0
4620,55652,214,0,0
3615,55445,834,0,0
4070,55681,604,0,0
4213,55449,164,0,0
3829,55300,648,0,0
4318,55508,780,0,0
4213,55449,958,0,0
3670,55480,682,0,0
4256,55477,924,0,0
3856,55269,658,0,0
3765,55508,956,0,0
4303,55508,786,0,0
4286,55499,908,1,0
4388,55536,645,0,0
4694,55649,566,0,0
4570,55623,650,0,0
4204,55470,72,0,0
4834,55685,798,0,0
4697,55660,990,0,0
3855,55268,306,0,0
4754,55649,565,0,0
4628,55646,942,0,0
3846,55327,812,0,0
4751,55646,968,0,0
3759,55236,986,0,0
4874,55673,890,0,0
4088,55451,960,0,0
4572,55622,660,0,0
4200,55499,320,0,0
4093,55475,35,0,0
4025,55350,718,0,0
4258,55481,388,0,0
4502,55569,672,0,0
4455,55539,238,0,0
4070,55681,230,0,0
4752,55653,844,0,0
4506,55568,304,0,0
4017,55329,352,0,0
3952,55330,814,0,0
4240,55455,714,0,0
4557,55588,746,0,0
4012,55327,834,0,0
4260,55478,948,0,0
3803,55513,226,0,0
4204,55470,266,0,0
4964,55749,332,0,0
4049,55591,132,0,0
4685,55657,808,0,0
4223,55451,824,0,0
3986,55329,306,0,0
4190,55686,240,0,0
4279,55508,186,0,0
4990,55743,184,0,0
4573,55587,962,0,0
3785,55241,70,0,0
4304,55506,834,0,0
3983,55603,792,0,0
4754,55649,754,0,0
3701,55540,878,0,0
4629,55630,354,0,0
3871,55307,660,0,0
4569,55631,908,0,0
3684,55246,338,0,0
4050,55599,942,0,0
4488,55571,632,0,0
3930,55332,100,0,0
5000,55715,618,0,0
4616,55617,732,0,0
4370,55534,534,0,0
4838,55686,590,0,0
4563,55617,671,0,0
4074,55679,600,0,0
4971,55747,36,0,0
4293,55509,187,0,0
4862,55685,404,0,0
4737,55630,863,0,0
5006,55706,896,0,0
4729,55626,836,0,0
4029,55618,230,0,0
3666,55185,362,0,0
4081,55365,260,0,0
4659,55587,938,0,0
3663,55176,290,0,0
3840,55574,372,0,0
4387,55534,28,0,0
4805,55715,912,0,0
3812,55513,320,0,0
3772,55277,230,0,0
4859,55684,902,0,0
4096,55501,30,0,0
4637,55616,212,0,0
4059,55360,636,0,0
4199,55481,104,0,0
4862,55685,977,0,0
4729,55626,862,0,0
4691,55651,602,0,0
4563,55617,310,0,0
4353,55532,526,0,0
4740,55651,722,0,0
3754,55488,618,0,0
4306,55584,452,0,0
3935,55326,678,0,0
4178,55653,594,0,0
3778,55213,642,0,0
4277,55506,808,0,0
4218,55479,182,0,0
4266,55486,232,0,0
4224,55481,161,0,0
3825,55533,142,0,0
3842,55565,686,0,0
4808,55705,923,0,0
4856,55712,420,0,0
4724,55742,78,0,0
4025,55350,248,0,0
4645,55623,278,0,0
4400,55509,750,0,0
4786,55651,642,0,0
4198,55480,642,0,0
4050,55599,318,0,0
3865,55272,538,0,0
4445,55622,724,0,0
3615,55179,388,0,0
4028,55621,18,0,0
4175,55680,308,0,0
3860,55269,999,0,0
3968,55590,162,0,0
3876,55245,864,0,0
4865,55713,516,0,0
4856,55712,515,0,0
4764,55646,870,0,0
4184,55450,138,0,0
4312,55511,444,0,0
3965,55302,672,0,0
4754,55649,882,0,0
4572,55622,478,0,0
3691,55274,402,0,0
4863,55688,816,0,0
4834,55685,860,0,0
3606,55182,782,0,0
4210,55444,384,0,0
4557,55588,102,0,0
4753,55674,576,0,0
4488,55571,603,0,0
4800,55674,150,0,0
4484,55565,772,0,0
4832,55680,970,0,0
3981,55603,950,0,0
4094,55481,98,0,0
4772,55654,356,0,0
3752,55236,314,0,0
3660,55209,364,0,0
3866,55623,374,0,0
4459,55533,314,0,0
4282,55507,216,0,0
4005,55325,860,0,0
3669,55481,904,0,0
4854,55685,19,0,0
3984,55333,952,0,0
5065,55739,14,0,0
5006,55706,562,0,0
4616,55617,204,0,0
4038,55363,576,0,0
4024,55646,90,0,0
4876,55679,228,0,0
4047,55352,388,0,0
4529,55563,868,0,0
4013,55629,400,0,0
4561,55614,324,0,0
4863,55688,820,0,0
4201,55443,460,0,0
4272,55509,618,0,0
4992,55723,778,0,0
4481,55630,742,0,0
4566,55630,310,0,0
3872,55382,628,0,0
3855,55268,958,0,0
3971,55322,142,0,0
3830,55574,898,0,0
4192,55469,734,0,0
4491,55570,840,0,0
4700,55709,712,0,0
3982,55332,278,0,0
4497,55564,968,0,0
4483,55587,646,0,0
4571,55629,732,0,0
4741,55704,852,0,0
4186,55691,168,0,0
4400,55509,105,0,0
4180,55679,700,0,0
3689,55180,808,0,0
3974,55320,736,0,0
4861,55710,152,0,0
4563,55617,785,0,0
4783,55652,312,0,0
4572,55622,760,0,0
4223,55451,660,0,0
3870,55273,146,0,0
4065,55368,892,0,0
4359,55533,624,0,0
4754,55649,862,0,0
5029,55750,334,0,0
4216,55477,244,0,0
4309,55528,200,0,0
4235,55451,565,0,0
4506,55568,460,0,0
4495,55566,432,0,0
4765,55674,674,0,0
4752,55653,548,0,0
5036,55751,49,0,0
3787,55565,694,0,0
4237,55478,798,0,0
3663,55176,670,0,0
3779,55222,844,0,0
4612,55590,410,0,0
4865,55713,556,0,0
4511,55602,560,0,0
4351,55538,46,0,0
4797,55662,638,0,0
4080,55471,612,0,0
4190,55686,316,0,0
4779,55656,712,0,0
3793,55214,801,0,0
4221,55443,577,0,0
4777,55707,92,0,0
3812,55513,842,0,0
5014,55717,346,0,0
4235,55451,468,0,0
4834,55685,946,0,0
4750,55630,522,0,0
3874,55280,400,0,0
4601,55589,112,0,0
4566,55630,630,0,0
4291,55525,254,0,0
4707,55653,715,0,0
3829,55300,938,0,0
5007,55710,734,0,0
4875,55677,670,0,0
4229,55501,673,0,0
4655,55620,964,0,0
4570,55623,158,0,0
4861,55710,716,0,0
4291,55525,800,0,0
4700,55709,810,0,0
4635,55615,626,0,0
5036,55751,778,0,0
3981,55603,676,0,0
3846,55327,675,0,0
4635,55615,182,0,0
4801,55653,70,0,0
3967,55704,116,0,0
4042,55626,626,0,0
4637,55616,576,0,0
4704,55681,320,0,0
3825,55533,32,0,0
4271,55507,342,0,0
4230,55483,538,0,0
4080,55471,434,0,0
3986,55329,979,0,0
4862,55685,127,0,0
4029,55618,608,0,0
4839,55703,208,0,0
4564,55570,460,0,0
4646,55622,778,0,0
4220,55447,470,0,0
4780,55682,468,0,0
4657,55591,618,0,0
3766,55213,560,0,0
4182,55446,412,0,0
4759,55649,22,0,0
4454,55536,718,0,0
4858,55686,616,0,0
3829,55300,802,0,0
4058,55358,96,0,0
4572,55622,860,0,0
4852,55689,950,0,0
4693,55632,546,0,0
4497,55564,492,0,0
4233,55449,441,0,0
4229,55501,82,0,0
3813,55532,782,0,0
4359,55533,852,0,0
4032,55333,690,0,0
3977,55335,428,0,0
4966,55712,898,0,0
4612,55590,668,0,0
3817,55277,180,0,0
3683,55178,60,0,0
4217,55478,135,0,0
3776,55209,878,0,0
3960,55663,294,0,0
4020,55332,148,0,0
4242,55476,208,0,0
4038,55363,980,0,0
4573,55587,316,0,0
4319,55507,622,0,0
4573,55587,216,0,0
3835,55570,860,0,0
4235,55451,744,0,0
4748,55631,734,0,0
4353,55532,205,0,0
4874,55673,696,0,0
4240,55455,806,0,0
4231,55444,424,0,0
5141,55746,958,0,0
4835,55688,794,0,0
4602,55644,540,0,0
4794,55647,451,0,0
4782,55654,428,0,0
3666,55185,502,0,0
4610,55621,366,0,0
4726,55712,266,0,0
4061,55362,58,0,0
4036,55330,540,0,0
4382,55742,332,0,0
4893,55709,146,0,0
4856,55712,978,0,0
4782,55654,82,0,0
4372,55541,794,0,0
4839,55703,624,0,0
3777,55210,823,0,0
4082,55367,40,0,0
4237,55478,936,0,0
4862,55685,86,0,0
4716,55738,824,0,0
4637,55616,421,0,0
4878,55710,51,0,0
4341,55538,57,0,0
3969,55307,918,0,0
3775,55207,160,1,0
3944,55660,534,0,0
4560,55575,846,0,0
4387,55534,497,0,0
4780,55682,954,0,0
5016,55709,692,0,0
4029,55618,984,0,0
3800,55486,188,0,0
4502,55569,936,0,0
4214,55451,154,0,0
4096,55501,108,0,0
3782,55244,240,0,0
4072,55362,984,0,0
4368,55559,328,0,0
4256,55477,800,0,0
4645,55623,736,0,0
4697,55660,308,0,0
4785,55659,760,0,0
3791,55501,486,0,0
4712,55738,284,0,0
4879,55706,186,0,0
4041,55361,428,0,0
3805,55269,395,0,0
3876,55245,52,0,0
3759,55236,302,0,0
5065,55739,134,0,0
3762,55507,958,0,0
4878,55710,786,0,0
3781,55243,846,0,0
4654,55659,119,0,0
5015,55707,986,0,0
3779,55222,587,0,0
4835,55688,844,0,0
3840,55574,733,0,0
4690,55653,906,0,0
4052,55589,870,0,0
3827,55565,548,0,0
4372,55541,998,0,0
4697,55660,92,0,0
4998,55722,942,0,0
3964,55648,740,0,0
3683,55178,690,0,0
4489,55545,728,0,0
4089,55470,140,0,0
4197,55479,994,0,0
4613,55591,958,0,0
4351,55538,368,0,0
4274,55508,276,0,0
4306,55584,114,0,0
4298,55511,744,0,0
4080,55471,688,0,0
3781,55243,210,0,0
4961,55719,430,0,0
4966,55712,266,0,0
4053,55591,104,0,0
3870,55273,882,0,0
4748,55631,650,0,0
4456,55537,34,0,0
4211,55446,688,0,0
4900,55739,137,0,0
4012,55327,312,0,0
4486,55588,198,0,0
4501,55590,284,0,0
3778,55213,768,0,0
4404,55513,432,0,0
4509,55574,530,0,0
3849,55274,838,0,0
4217,55478,681,0,0
5002,55710,312,0,0
3966,55571,42,0,0
4739,55644,524,0,0
3655,55240,344,0,0
3816,55272,644,0,0
4303,55508,482,0,0
4782,55654,856,0,0
4023,55328,366,0,0
4561,55614,860,0,0
3948,55331,624,0,0
4772,55654,80,0,0
4497,55564,482,0,0
3859,55246,336,0,0
3668,55478,382,0,0
3869,55273,418,0,0
4569,55631,994,0,0
5007,55710,834,0,0
3987,55590,124,0,0
4080,55471,270,0,0
4617,55617,384,0,0
4839,55703,66,0,0
3862,55276,586,0,0
4261,55503,506,0,0
4861,55710,700,0,0
3682,55244,662,0,0
5009,55707,698,0,0
4174,55659,582,0,0
3877,55365,350,0,0
4258,55481,835,0,0
4558,55569,410,0,0
4837,55707,4,0,0
3857,55272,457,0,0
4359,55533,950,0,0
3952,55330,224,0,0
4655,55620,208,0,0
4852,55689,128,0,0
4630,55623,960,0,0
3698,55501,422,0,0
4227,55481,897,0,0
3930,55332,924,0,0
4654,55659,650,0,0
3655,55240,388,0,0
4747,55652,762,0,0
4016,55632,692,0,0
4047,55352,104,0,0
4183,55447,686,0,0
4018,55622,578,0,0
4236,55479,680,0,0
4011,55635,790,0,0
4785,55659,538,0,0
3822,55544,600,0,0
4480,55591,392,0,0
4056,55357,444,0,0
3969,55307,545,0,0
4625,55632,439,0,0
4367,55566,868,0,0
5067,55751,520,0,0
3751,55234,176,0,0
4617,55617,970,0,0
4317,55480,904,0,0
4040,55605,194,0,0
3776,55209,366,0,0
4199,55481,728,0,0
3854,55247,418,0,0
4489,55545,300,0,0
3777,55210,988,0,0
3937,55352,416,0,0
3860,55269,788,0,0
3933,55335,458,0,0
3962,55660,968,0,0
4705,55705,170,0,0
4834,55685,18,0,0
3940,55327,104,0,0
4895,55708,24,0,0
5009,55707,294,0,0
4051,55337,560,0,0
3826,55563,250,0,0
3810,55531,16,0,0
3779,55222,722,0,0
4803,55734,643,0,0
4312,55511,402,0,0
4692,55644,162,0,0
4760,55656,598,0,0
4498,55615,190,0,0
4736,55631,416,0,0
4697,55660,912,0,0
4645,55623,312,0,0
4881,55733,652,0,0
4722,55735,980,0,0
3826,55563,190,0,0
4619,55599,1,0,0
4740,55651,32,0,0
3815,55537,732,0,0
4901,55711,141,0,0
4743,55645,683,0,0
4286,55499,257,0,0
4800,55674,308,0,0
4698,55623,306,0,0
3695,55212,622,0,0
4509,55574,387,0,0
4077,55361,454,0,0
4344,55557,591,0,0
4625,55632,366,0,0
3981,55603,660,0,0
4011,55635,380,0,0
3854,55247,50,0,0
3940,55327,214,0,0
3662,55182,298,0,0
3983,55603,488,0,0
3972,55589,184,0,0
3785,55241,760,0,0
4455,55539,180,0,0
4282,55507,518,0,0
3926,55327,464,0,0
4070,55681,846,0,0
3821,55535,680,0,0
4987,55746,1000,0,0
4851,55680,892,0,0
4799,55656,407,0,0
4715,55653,386,0,0
4558,55569,300,0,0
4652,55672,200,0,0
4455,55539,453,0,0
4655,55620,320,0,0
4208,55476,624,0,0
3927,55333,548,0,0
4086,55446,850,0,0
4785,55659,618,0,0
4451,55537,933,0,0
3872,55382,138,0,0
4896,55712,948,0,0
4698,55623,802,0,0
4766,55677,711,0,0
4277,55506,174,0,0
4493,55585,610,0,0
4833,55679,698,0,0
4561,55614,404,0,0
3768,55564,596,0,0
4201,55443,190,0,0
4056,55357,366,0,0
3662,55182,396,0,0
4997,55738,520,0,0
4739,55644,920,0,0
3936,55302,8,0,0
4773,55648,431,0,0
3753,55486,848,0,0
4232,55447,764,0,0
4077,55361,316,0,0
4061,55362,506,0,0
4200,55499,688,0,0
4046,55605,978,0,0
4451,55537,615,0,0
4180,55679,388,0,0
3588,55184,512,0,0
4736,55631,424,0,0
4184,55450,621,0,0
4774,55659,817,0,0
3811,55538,972,0,0
3664,55245,1000,0,0
4509,55574,32,0,0
3674,55182,234,0,0
4228,55484,738,0,0
4564,55570,134,0,0
4342,55531,252,0,0
3681,55243,494,0,0
4858,55686,392,0,0
3764,55514,88,0,0
4749,55633,522,0,0
3981,55603,766,0,0
4901,55711,898,0,0
3869,55273,990,0,0
3944,55660,250,0,0
4348,55559,202,0,0
4200,55499,963,0,0
3812,55513,196,0,0
4802,55652,54,0,0
4689,55656,562,0,0
3819,55540,853,0,0
3662,55182,808,0,0
4693,55632,382,0,0
4303,55508,106,0,0
4742,55660,988,0,0
4864,55680,488,0,0
3661,55614,274,0,0
4029,55618,732,0,0
3841,55572,624,0,0
3815,55537,234,0,0
3664,55245,160,0,0
3670,55480,560,0,0
4237,55478,560,0,0
4074,55679,780,0,0
4863,55688,40,0,0
3751,55234,677,0,0
4195,55452,210,0,0
4749,55633,578,0,0
3943,55336,368,0,0
3817,55277,934,0,0
3926,55327,622,0,0
3861,55274,178,0,0
3691,55274,246,0,0
4059,55360,646,0,0
4616,55617,900,0,0
3941,55321,808,0,0
4710,55707,590,0,0
3948,55331,35,0,0
4473,55589,522,0,0
3778,55213,536,0,0
4858,55686,899,0,0
4182,55446,958,0,0
4218,55479,512,0,0
4453,55535,380,0,0
4662,55590,588,0,0
4860,55691,124,0,0
4573,55587,792,0,0
3744,55209,514,0,0
4024,55646,526,0,0
4729,55626,520,0,0
4655,55620,692,0,0
4799,55656,36,0,0
3975,55321,262,0,0
4282,55507,934,0,0
4013,55629,764,0,0
3939,55633,192,0,0
4237,55478,916,0,0
4094,55481,890,0,0
4037,55631,742,0,0
4352,55533,308,0,0
4831,55679,995,0,0
3871,55307,568,0,0
4074,55679,772,0,0
4896,55712,668,0,0
4661,55614,994,0,0
4571,55629,868,0,0
4209,55478,924,0,0
4955,55750,570,0,0
3693,55208,676,0,0
4549,55556,464,0,0
4619,55599,314,0,0
4781,55653,592,0,0
4091,55498,342,0,0
4028,55621,144,0,0
4471,55617,78,1,0
3666,55185,64,0,0
4072,55362,4,0,0
3859,55246,910,0,0
4014,55630,980,0,0
4344,55557,698,0,0
4703,55617,8,0,0
4840,55690,358,0,0
4456,55537,560,0,0
4616,55617,724,0,0
5000,55715,806,0,0
4195,55452,554,0,0
4047,55352,562,0,0
3800,55486,236,0,0
4737,55630,560,0,0
3813,55532,611,0,0
4751,55646,242,0,0
4732,55648,278,0,0
3871,55307,790,0,0
4186,55691,398,0,0
3924,55332,872,0,0
4747,55652,722,0,0
4891,55736,632,0,0
3667,55566,832,0,0
4490,55629,531,0,0
4703,55617,687,0,0
4802,55652,548,0,0
4266,55486,423,0,0
4241,55450,365,0,0
4773,55648,20,0,0
3947,55332,880,0,0
4073,55663,860,0,0
3956,55656,698,0,0
4367,55566,736,0,0
4990,55743,784,0,0
4195,55452,534,0,0
4851,55680,345,0,0
4360,55539,880,0,0
4222,55444,27,0,0
4780,55682,173,0,0
4777,55707,774,0,0
4302,55531,640,0,0
4710,55707,898,0,0
4700,55709,730,0,0
4458,55536,876,0,0
3857,55272,104,0,0
4069,55365,256,0,0
4225,55455,438,0,0
4310,55508,308,0,0
3974,55320,676,0,0
3981,55603,826,0,0
3829,55300,808,0,0
4966,55712,658,0,0
4864,55680,612,0,0
4306,55584,174,0,0
4455,55539,251,0,0
4057,55357,982,0,0
4192,55469,628,0,0
4196,55478,942,0,0
3821,55535,654,0,0
4026,55325,213,0,0
3696,55277,816,0,0
4460,55533,202,0,0
4462,55600,173,0,0
4209,55478,562,0,0
3663,55176,374,0,0
4300,55528,742,0,0
4610,55621,144,0,0
4990,55743,822,0,0
5002,55710,638,0,0
4069,55365,192,0,0
4654,55659,494,0,0
4311,55506,960,0,0
4237,55478,952,0,0
4852,55689,628,0,0
4507,55564,618,0,0
4496,55544,810,0,0
4618,55600,216,0,0
4216,55477,166,0,0
4317,55480,738,0,0
4322,55503,182,0,0
4685,55657,990,0,0
